position,season,games_played_season,fantasy_points,player_type,points_per_game
RB,2021,5.0,34.9,offensive,6.98
WR,2021,7.0,63.58,offensive,9.08
TE,2021,8.0,56.400000000000006,offensive,7.05
WR,2021,8.0,6.800000000000001,offensive,0.85
RB,2021,10.0,49.1,offensive,4.91
RB,2021,14.0,204.6,offensive,14.61
WR,2021,5.0,17.8,offensive,3.56
TE,2021,15.0,45.400000000000006,offensive,3.03
QB,2021,4.0,9.36,offensive,2.34
WR,2021,9.0,107.2,offensive,11.91
QB,2021,17.0,643.6600000000001,offensive,37.86
TE,2021,8.0,31.5,offensive,3.94
TE,2021,15.0,88.5,offensive,5.9
TE,2021,14.0,114.7,offensive,8.19
WR,2021,15.0,60.9,offensive,4.06
RB,2021,12.0,167.00000000000003,offensive,13.92
TE,2021,14.0,111.80000000000001,offensive,7.99
TE,2021,6.0,8.700000000000001,offensive,1.45
RB,2021,16.0,279.9,offensive,17.49
RB,2021,13.0,247.70000000000002,offensive,19.05
WR,2021,17.0,474.5,offensive,27.91
WR,2021,14.0,200.4,offensive,14.31
RB,2021,7.0,83.8,offensive,11.97
RB,2021,6.0,68.2,offensive,11.37
WR,2021,14.0,46.1,offensive,3.29
WR,2021,8.0,65.5,offensive,8.19
WR,2021,8.0,9.0,offensive,1.12
RB,2021,11.0,83.00000000000001,offensive,7.55
RB,2021,6.0,12.5,offensive,2.08
RB,2021,5.0,10.900000000000002,offensive,2.18
RB,2021,13.0,57.6,offensive,4.43
TE,2021,9.0,8.4,offensive,0.93
TE,2021,9.0,23.1,offensive,2.57
TE,2021,9.0,2.9000000000000004,offensive,0.32
WR,2021,6.0,40.5,offensive,6.75
WR,2021,9.0,55.8,offensive,6.2
RB,2021,13.0,40.7,offensive,3.13
RB,2021,13.0,4.9,offensive,0.38
RB,2021,13.0,4.2,offensive,0.32
RB,2021,5.0,39.7,offensive,7.94
WR,2021,6.0,2.5,offensive,0.42
TE,2021,11.0,38.3,offensive,3.48
RB,2021,5.0,26.200000000000003,offensive,5.24
TE,2021,17.0,111.30000000000001,offensive,6.55
WR,2021,8.0,88.7,offensive,11.09
WR,2021,7.0,9.200000000000001,offensive,1.31
WR,2021,16.0,146.8,offensive,9.18
RB,2021,17.0,173.0,offensive,10.18
WR,2021,17.0,108.24000000000001,offensive,6.37
TE,2021,13.0,136.8,offensive,10.52
TE,2021,11.0,15.100000000000001,offensive,1.37
TE,2021,14.0,12.8,offensive,0.91
RB,2021,17.0,85.6,offensive,5.04
TE,2021,17.0,222.8,offensive,13.11
QB,2021,4.0,82.02000000000001,offensive,20.51
WR,2021,13.0,22.5,offensive,1.73
WR,2021,13.0,135.10000000000002,offensive,10.39
RB,2021,9.0,83.60000000000001,offensive,9.29
WR,2021,14.0,168.82,offensive,12.06
WR,2021,15.0,88.9,offensive,5.93
QB,2021,4.0,-0.6000000000000001,offensive,-0.15
RB,2021,13.0,64.2,offensive,4.94
WR,2021,9.0,24.700000000000003,offensive,2.74
WR,2021,13.0,178.5,offensive,13.73
RB,2021,8.0,19.8,offensive,2.48
WR,2021,15.0,63.8,offensive,4.25
RB,2021,10.0,76.30000000000001,offensive,7.63
WR,2021,4.0,19.9,offensive,4.97
RB,2021,8.0,114.1,offensive,14.26
TE,2021,17.0,278.1,offensive,16.36
WR,2021,8.0,76.30000000000001,offensive,9.54
WR,2021,8.0,65.30000000000001,offensive,8.16
TE,2021,5.0,22.0,offensive,4.4
WR,2021,17.0,186.62,offensive,10.98
RB,2021,12.0,169.0,offensive,14.08
QB,2021,12.0,357.98,offensive,29.83
TE,2021,15.0,34.0,offensive,2.27
RB,2021,8.0,2.4000000000000004,offensive,0.3
RB,2021,15.0,69.20000000000002,offensive,4.61
WR,2021,17.0,178.5,offensive,10.5
TE,2021,17.0,108.0,offensive,6.35
TE,2021,8.0,25.8,offensive,3.22
WR,2021,5.0,62.1,offensive,12.42
RB,2021,11.0,9.2,offensive,0.84
RB,2021,11.0,15.400000000000002,offensive,1.4
RB,2021,13.0,129.60000000000002,offensive,9.97
RB,2021,17.0,135.3,offensive,7.96
WR,2021,10.0,11.700000000000001,offensive,1.17
QB,2021,13.0,279.82,offensive,21.52
QB,2021,17.0,674.5799999999999,offensive,39.68
WR,2021,6.0,66.9,offensive,11.15
QB,2021,11.0,210.58,offensive,19.14
WR,2021,6.0,4.4,offensive,0.73
WR,2021,16.0,117.30000000000001,offensive,7.33
RB,2021,15.0,92.9,offensive,6.19
TE,2021,12.0,85.30000000000001,offensive,7.11
WR,2021,17.0,262.1,offensive,15.42
WR,2021,14.0,56.5,offensive,4.04
WR,2021,9.0,5.9,offensive,0.66
WR,2021,17.0,103.9,offensive,6.11
WR,2021,15.0,90.8,offensive,6.05
WR,2021,11.0,97.5,offensive,8.86
WR,2021,16.0,255.39999999999998,offensive,15.96
RB,2021,13.0,11.100000000000001,offensive,0.85
TE,2021,10.0,16.7,offensive,1.67
QB,2021,14.0,465.78000000000003,offensive,33.27
TE,2021,12.0,124.30000000000001,offensive,10.36
RB,2021,10.0,75.4,offensive,7.54
TE,2021,9.0,4.5,offensive,0.5
RB,2021,17.0,157.8,offensive,9.28
TE,2021,4.0,3.5,offensive,0.88
RB,2021,15.0,113.60000000000001,offensive,7.57
WR,2021,4.0,12.100000000000001,offensive,3.03
TE,2021,7.0,18.4,offensive,2.63
RB,2021,17.0,170.60000000000002,offensive,10.04
TE,2021,12.0,73.0,offensive,6.08
WR,2021,5.0,7.300000000000001,offensive,1.46
WR,2021,6.0,40.5,offensive,6.75
WR,2021,14.0,93.9,offensive,6.71
WR,2021,4.0,-0.3999999999999999,offensive,-0.1
WR,2021,7.0,11.200000000000001,offensive,1.6
WR,2021,12.0,39.7,offensive,3.31
RB,2021,15.0,105.0,offensive,7.0
WR,2021,6.0,18.4,offensive,3.07
TE,2021,4.0,40.7,offensive,10.18
RB,2021,12.0,37.8,offensive,3.15
TE,2021,4.0,1.7000000000000002,offensive,0.43
WR,2021,7.0,14.5,offensive,2.07
RB,2021,12.0,83.10000000000001,offensive,6.93
TE,2021,8.0,8.1,offensive,1.01
WR,2021,5.0,34.2,offensive,6.84
WR,2021,17.0,307.3,offensive,18.08
TE,2021,15.0,133.1,offensive,8.87
WR,2021,4.0,4.0,offensive,1.0
RB,2021,15.0,192.1,offensive,12.81
WR,2021,17.0,188.5,offensive,11.09
WR,2021,16.0,197.3,offensive,12.33
RB,2021,10.0,156.1,offensive,15.61
WR,2021,11.0,137.3,offensive,12.48
RB,2021,12.0,142.70000000000002,offensive,11.89
TE,2021,15.0,218.7,offensive,14.58
RB,2021,14.0,164.29999999999998,offensive,11.74
QB,2021,6.0,64.88,offensive,10.81
QB,2021,11.0,232.52,offensive,21.14
WR,2021,16.0,329.16,offensive,20.57
RB,2021,10.0,26.5,offensive,2.65
RB,2021,14.0,138.9,offensive,9.92
RB,2021,8.0,14.200000000000001,offensive,1.78
WR,2021,9.0,32.04,offensive,3.56
RB,2021,6.0,6.700000000000001,offensive,1.12
QB,2021,6.0,95.36,offensive,15.89
RB,2021,11.0,26.6,offensive,2.42
TE,2021,10.0,67.0,offensive,6.7
RB,2021,5.0,14.5,offensive,2.9
WR,2021,7.0,18.200000000000003,offensive,2.6
WR,2021,14.0,91.80000000000001,offensive,6.56
WR,2021,14.0,154.9,offensive,11.06
QB,2021,12.0,253.56,offensive,21.13
WR,2021,17.0,175.8,offensive,10.34
RB,2021,17.0,353.1,offensive,20.77
TE,2021,13.0,73.3,offensive,5.64
WR,2021,13.0,105.7,offensive,8.13
TE,2021,4.0,3.2,offensive,0.8
WR,2021,16.0,109.5,offensive,6.84
TE,2021,4.0,3.5,offensive,0.88
RB,2021,13.0,90.2,offensive,6.94
WR,2021,17.0,212.6,offensive,12.51
WR,2021,7.0,8.5,offensive,1.21
WR,2021,9.0,12.9,offensive,1.43
WR,2021,13.0,114.2,offensive,8.78
WR,2021,16.0,172.3,offensive,10.77
QB,2021,6.0,31.14,offensive,5.19
RB,2021,17.0,173.60000000000002,offensive,10.21
WR,2021,14.0,52.50000000000001,offensive,3.75
WR,2021,15.0,71.3,offensive,4.75
RB,2021,12.0,160.8,offensive,13.4
WR,2021,5.0,56.400000000000006,offensive,11.28
TE,2021,17.0,57.2,offensive,3.36
WR,2021,17.0,170.7,offensive,10.04
WR,2021,17.0,338.40000000000003,offensive,19.91
WR,2021,15.0,124.4,offensive,8.29
RB,2021,15.0,196.00000000000003,offensive,13.07
WR,2021,15.0,68.2,offensive,4.55
TE,2021,12.0,58.5,offensive,4.88
WR,2021,17.0,186.5,offensive,10.97
QB,2021,17.0,672.76,offensive,39.57
WR,2021,7.0,84.5,offensive,12.07
WR,2021,16.0,213.8,offensive,13.36
RB,2021,9.0,105.0,offensive,11.67
WR,2021,15.0,109.1,offensive,7.27
RB,2021,8.0,12.000000000000002,offensive,1.5
RB,2021,7.0,22.0,offensive,3.14
WR,2021,17.0,65.1,offensive,3.83
QB,2021,13.0,355.86,offensive,27.37
WR,2021,7.0,29.2,offensive,4.17
WR,2021,13.0,207.9,offensive,15.99
WR,2021,17.0,188.2,offensive,11.07
TE,2021,9.0,38.1,offensive,4.23
TE,2021,11.0,61.1,offensive,5.55
RB,2021,11.0,37.1,offensive,3.37
WR,2021,16.0,36.0,offensive,2.25
TE,2021,4.0,5.2,offensive,1.3
QB,2021,16.0,578.24,offensive,36.14
RB,2021,6.0,32.6,offensive,5.43
RB,2021,7.0,36.9,offensive,5.27
WR,2021,10.0,56.6,offensive,5.66
WR,2021,12.0,55.6,offensive,4.63
RB,2021,16.0,122.60000000000001,offensive,7.66
TE,2021,8.0,71.8,offensive,8.98
RB,2021,11.0,158.0,offensive,14.36
WR,2021,5.0,8.100000000000001,offensive,1.62
WR,2021,15.0,172.60000000000002,offensive,11.51
WR,2021,7.0,30.700000000000003,offensive,4.39
WR,2021,9.0,16.1,offensive,1.79
TE,2021,11.0,38.900000000000006,offensive,3.54
WR,2021,4.0,2.3000000000000003,offensive,0.58
TE,2021,7.0,21.6,offensive,3.09
RB,2021,8.0,14.600000000000001,offensive,1.83
RB,2021,9.0,56.3,offensive,6.26
RB,2021,4.0,2.9000000000000004,offensive,0.73
WR,2021,9.0,6.4,offensive,0.71
TE,2021,6.0,22.6,offensive,3.77
RB,2021,14.0,43.900000000000006,offensive,3.14
RB,2021,6.0,7.000000000000001,offensive,1.17
RB,2021,9.0,58.8,offensive,6.53
WR,2021,7.0,11.3,offensive,1.61
RB,2021,11.0,76.2,offensive,6.93
TE,2021,10.0,10.600000000000001,offensive,1.06
WR,2021,5.0,3.4,offensive,0.68
TE,2021,8.0,1.6000000000000005,offensive,0.2
RB,2021,17.0,262.7,offensive,15.45
TE,2021,16.0,173.7,offensive,10.86
QB,2021,13.0,272.96000000000004,offensive,21.0
WR,2021,17.0,365.6,offensive,21.51
RB,2021,14.0,64.9,offensive,4.64
WR,2021,17.0,177.60000000000002,offensive,10.45
WR,2021,8.0,40.56,offensive,5.07
RB,2021,16.0,100.39999999999999,offensive,6.28
RB,2021,10.0,77.60000000000001,offensive,7.76
WR,2021,14.0,63.099999999999994,offensive,4.51
QB,2021,12.0,168.8,offensive,14.07
WR,2021,11.0,9.8,offensive,0.89
WR,2021,16.0,189.3,offensive,11.83
TE,2021,17.0,110.60000000000001,offensive,6.51
QB,2021,17.0,289.04,offensive,17.0
QB,2021,17.0,388.93999999999994,offensive,22.88
WR,2021,11.0,147.2,offensive,13.38
RB,2021,5.0,25.3,offensive,5.06
WR,2021,15.0,103.9,offensive,6.93
RB,2021,17.0,195.9,offensive,11.52
WR,2021,12.0,33.4,offensive,2.78
TE,2021,13.0,42.0,offensive,3.23
TE,2021,6.0,4.5,offensive,0.75
QB,2021,6.0,102.92,offensive,17.15
QB,2021,13.0,211.86,offensive,16.3
QB,2022,17.0,463.65999999999997,offensive,27.27
QB,2022,17.0,437.2,offensive,25.72
TE,2022,6.0,42.6,offensive,7.1
QB,2022,12.0,247.27999999999997,offensive,20.61
QB,2022,5.0,86.63999999999999,offensive,17.33
QB,2022,8.0,153.62,offensive,19.2
QB,2022,4.0,36.800000000000004,offensive,9.2
WR,2022,13.0,53.6,offensive,4.12
WR,2022,10.0,70.4,offensive,7.04
RB,2022,10.0,32.1,offensive,3.21
QB,2022,14.0,308.24,offensive,22.02
TE,2022,5.0,20.8,offensive,4.16
WR,2022,11.0,28.5,offensive,2.59
RB,2022,8.0,30.3,offensive,3.79
QB,2022,15.0,344.76000000000005,offensive,22.98
WR,2022,16.0,102.9,offensive,6.43
QB,2022,17.0,509.5799999999999,offensive,29.98
QB,2022,12.0,267.24,offensive,22.27
WR,2022,17.0,174.0,offensive,10.24
TE,2022,10.0,110.6,offensive,11.06
WR,2022,12.0,109.2,offensive,9.1
TE,2022,7.0,2.6,offensive,0.37
WR,2022,10.0,142.0,offensive,14.2
RB,2022,15.0,44.400000000000006,offensive,2.96
WR,2022,17.0,82.7,offensive,4.86
TE,2022,17.0,342.3,offensive,20.14
RB,2022,10.0,96.00000000000001,offensive,9.6
WR,2022,8.0,107.4,offensive,13.42
QB,2022,17.0,535.88,offensive,31.52
RB,2022,10.0,100.5,offensive,10.05
WR,2022,10.0,89.10000000000001,offensive,8.91
QB,2022,5.0,70.02000000000001,offensive,14.0
TE,2022,13.0,46.300000000000004,offensive,3.56
TE,2022,9.0,13.400000000000002,offensive,1.49
QB,2022,15.0,403.08,offensive,26.87
WR,2022,6.0,5.9,offensive,0.98
WR,2022,6.0,16.7,offensive,2.78
QB,2022,11.0,290.78000000000003,offensive,26.43
RB,2022,17.0,244.3,offensive,14.37
WR,2022,17.0,389.5,offensive,22.91
WR,2022,9.0,41.2,offensive,4.58
WR,2022,12.0,149.8,offensive,12.48
WR,2022,10.0,85.9,offensive,8.59
TE,2022,6.0,4.2,offensive,0.7
WR,2022,17.0,270.0,offensive,15.88
WR,2022,12.0,99.9,offensive,8.33
WR,2022,14.0,62.2,offensive,4.44
TE,2022,9.0,68.8,offensive,7.64
WR,2022,16.0,336.6,offensive,21.04
TE,2022,6.0,60.2,offensive,10.03
RB,2022,16.0,159.3,offensive,9.96
TE,2022,8.0,43.9,offensive,5.49
WR,2022,16.0,102.30000000000001,offensive,6.39
WR,2022,4.0,6.4,offensive,1.6
QB,2022,9.0,207.96,offensive,23.11
RB,2022,4.0,13.3,offensive,3.32
WR,2022,11.0,58.8,offensive,5.35
WR,2022,4.0,4.0,offensive,1.0
WR,2022,8.0,24.3,offensive,3.04
RB,2022,4.0,0.5,offensive,0.12
RB,2022,13.0,41.1,offensive,3.16
TE,2022,12.0,59.2,offensive,4.93
TE,2022,11.0,23.8,offensive,2.16
RB,2022,10.0,56.099999999999994,offensive,5.61
WR,2022,14.0,39.7,offensive,2.84
WR,2022,16.0,253.3,offensive,15.83
TE,2022,4.0,5.7,offensive,1.42
QB,2022,13.0,302.56,offensive,23.27
TE,2022,17.0,80.4,offensive,4.73
WR,2022,15.0,85.1,offensive,5.67
WR,2022,16.0,63.2,offensive,3.95
RB,2022,8.0,22.8,offensive,2.85
WR,2022,12.0,0.0,offensive,0.0
WR,2022,12.0,5.6000000000000005,offensive,0.47
WR,2022,12.0,36.6,offensive,3.05
TE,2022,5.0,0.9,offensive,0.18
RB,2022,16.0,277.76,offensive,17.36
WR,2022,16.0,69.80000000000001,offensive,4.36
QB,2022,8.0,186.79999999999998,offensive,23.35
RB,2022,7.0,19.200000000000003,offensive,2.74
WR,2022,16.0,157.12,offensive,9.82
WR,2022,17.0,292.2,offensive,17.19
RB,2022,15.0,168.8,offensive,11.25
QB,2022,11.0,356.32,offensive,32.39
TE,2022,16.0,84.9,offensive,5.31
QB,2022,17.0,505.31999999999994,offensive,29.72
TE,2022,16.0,110.0,offensive,6.88
WR,2022,4.0,1.8000000000000003,offensive,0.45
RB,2022,11.0,81.2,offensive,7.38
QB,2022,14.0,260.62,offensive,18.62
TE,2022,14.0,70.9,offensive,5.06
TE,2022,13.0,32.0,offensive,2.46
WR,2022,12.0,31.0,offensive,2.58
QB,2022,6.0,63.14,offensive,10.52
RB,2022,16.0,95.0,offensive,5.94
RB,2022,16.0,6.200000000000001,offensive,0.39
RB,2022,16.0,183.9,offensive,11.49
WR,2022,17.0,156.3,offensive,9.19
TE,2022,15.0,268.5,offensive,17.9
WR,2022,6.0,7.7,offensive,1.28
RB,2022,17.0,243.60000000000002,offensive,14.33
WR,2022,16.0,57.300000000000004,offensive,3.58
RB,2022,15.0,37.8,offensive,2.52
QB,2022,4.0,19.76,offensive,4.94
QB,2022,16.0,174.79999999999998,offensive,10.92
TE,2022,6.0,2.4000000000000004,offensive,0.4
TE,2022,6.0,7.2,offensive,1.2
TE,2022,8.0,10.0,offensive,1.25
WR,2022,15.0,121.80000000000001,offensive,8.12
RB,2022,16.0,152.10000000000002,offensive,9.51
WR,2022,13.0,157.5,offensive,12.12
QB,2022,5.0,134.24,offensive,26.85
RB,2022,13.0,160.2,offensive,12.32
WR,2022,17.0,139.16,offensive,8.19
WR,2022,14.0,81.3,offensive,5.81
TE,2022,11.0,30.8,offensive,2.8
WR,2022,15.0,99.5,offensive,6.63
QB,2022,8.0,92.63999999999999,offensive,11.58
WR,2022,8.0,30.9,offensive,3.86
RB,2022,17.0,320.3,offensive,18.84
TE,2022,15.0,74.30000000000001,offensive,4.95
RB,2022,11.0,26.700000000000003,offensive,2.43
RB,2022,16.0,189.1,offensive,11.82
WR,2022,16.0,135.3,offensive,8.46
TE,2022,12.0,21.0,offensive,1.75
QB,2022,7.0,103.88,offensive,14.84
WR,2022,13.0,85.6,offensive,6.58
QB,2022,17.0,728.4000000000001,offensive,42.85
TE,2022,11.0,48.5,offensive,4.41
TE,2022,17.0,149.9,offensive,8.82
TE,2022,14.0,130.0,offensive,9.29
WR,2022,16.0,171.2,offensive,10.7
RB,2022,17.0,222.8,offensive,13.11
TE,2022,15.0,123.5,offensive,8.23
RB,2022,14.0,203.5,offensive,14.54
RB,2022,15.0,178.7,offensive,11.91
WR,2022,9.0,188.4,offensive,20.93
WR,2022,15.0,150.4,offensive,10.03
RB,2022,17.0,101.80000000000001,offensive,5.99
RB,2022,16.0,120.0,offensive,7.5
WR,2022,6.0,26.1,offensive,4.35
QB,2022,4.0,-0.9999999999999999,offensive,-0.25
WR,2022,12.0,99.9,offensive,8.33
RB,2022,17.0,209.90000000000003,offensive,12.35
RB,2022,5.0,42.3,offensive,8.46
TE,2022,10.0,13.5,offensive,1.35
TE,2022,4.0,28.5,offensive,7.12
WR,2022,12.0,4.9,offensive,0.41
RB,2022,15.0,41.1,offensive,2.74
RB,2022,15.0,25.200000000000003,offensive,1.68
RB,2022,15.0,63.900000000000006,offensive,4.26
TE,2022,15.0,88.9,offensive,5.93
RB,2022,4.0,17.2,offensive,4.3
RB,2022,6.0,14.3,offensive,2.38
RB,2022,11.0,104.2,offensive,9.47
TE,2022,17.0,101.5,offensive,5.97
WR,2022,17.0,102.4,offensive,6.02
WR,2022,15.0,44.800000000000004,offensive,2.99
WR,2022,14.0,129.5,offensive,9.25
WR,2022,7.0,46.3,offensive,6.61
RB,2022,5.0,17.1,offensive,3.42
WR,2022,15.0,111.4,offensive,7.43
TE,2022,11.0,115.5,offensive,10.5
TE,2022,10.0,101.6,offensive,10.16
TE,2022,13.0,19.700000000000003,offensive,1.52
RB,2022,15.0,23.0,offensive,1.53
RB,2022,15.0,0.0,offensive,0.0
RB,2022,15.0,28.4,offensive,1.89
TE,2022,15.0,135.7,offensive,9.05
WR,2022,17.0,65.5,offensive,3.85
QB,2022,4.0,78.58000000000001,offensive,19.65
WR,2022,14.0,56.1,offensive,4.01
WR,2022,13.0,130.6,offensive,10.05
RB,2022,13.0,41.2,offensive,3.17
WR,2022,9.0,14.400000000000002,offensive,1.6
WR,2022,15.0,45.68,offensive,3.05
RB,2022,10.0,31.0,offensive,3.1
WR,2022,16.0,73.7,offensive,4.61
WR,2022,15.0,176.8,offensive,11.79
WR,2022,16.0,23.6,offensive,1.48
RB,2022,9.0,4.5,offensive,0.5
RB,2022,9.0,51.6,offensive,5.73
RB,2022,5.0,46.2,offensive,9.24
TE,2022,15.0,167.5,offensive,11.17
WR,2022,14.0,106.4,offensive,7.6
WR,2022,9.0,41.8,offensive,4.64
WR,2022,17.0,245.3,offensive,14.43
WR,2022,9.0,82.6,offensive,9.18
RB,2022,17.0,264.4,offensive,15.55
TE,2022,12.0,37.0,offensive,3.08
RB,2022,5.0,15.2,offensive,3.04
WR,2022,17.0,210.5,offensive,12.38
TE,2022,17.0,122.2,offensive,7.19
TE,2022,13.0,75.4,offensive,5.8
RB,2022,16.0,221.00000000000003,offensive,13.81
RB,2022,10.0,13.900000000000002,offensive,1.39
WR,2022,9.0,38.2,offensive,4.24
QB,2022,11.0,111.72000000000001,offensive,10.16
QB,2022,11.0,53.5,offensive,4.86
QB,2022,16.0,655.52,offensive,40.97
WR,2022,14.0,80.2,offensive,5.73
QB,2022,6.0,140.32,offensive,23.39
WR,2022,11.0,17.4,offensive,1.58
WR,2022,14.0,185.3,offensive,13.24
TE,2022,7.0,48.8,offensive,6.97
RB,2022,17.0,85.39999999999999,offensive,5.02
RB,2022,13.0,28.0,offensive,2.15
TE,2022,14.0,72.0,offensive,5.14
WR,2022,8.0,35.400000000000006,offensive,4.43
WR,2022,7.0,35.5,offensive,5.07
WR,2022,4.0,2.0,offensive,0.5
WR,2022,8.0,116.80000000000001,offensive,14.6
QB,2022,5.0,8.580000000000002,offensive,1.72
WR,2022,16.0,106.0,offensive,6.62
WR,2022,17.0,76.7,offensive,4.51
TE,2022,14.0,13.200000000000001,offensive,0.94
QB,2022,11.0,292.52,offensive,26.59
TE,2022,17.0,87.5,offensive,5.15
TE,2022,17.0,100.9,offensive,5.94
RB,2022,17.0,196.70000000000002,offensive,11.57
TE,2022,12.0,50.9,offensive,4.24
RB,2022,16.0,151.9,offensive,9.49
TE,2022,4.0,2.6,offensive,0.65
RB,2022,16.0,245.79999999999998,offensive,15.36
QB,2022,5.0,56.81999999999999,offensive,11.36
RB,2022,4.0,6.0,offensive,1.5
WR,2022,11.0,19.3,offensive,1.75
TE,2022,4.0,26.700000000000003,offensive,6.68
WR,2022,11.0,87.1,offensive,7.92
WR,2022,7.0,11.4,offensive,1.63
WR,2022,13.0,100.4,offensive,7.72
RB,2022,10.0,28.8,offensive,2.88
WR,2022,4.0,6.700000000000001,offensive,1.68
TE,2022,9.0,46.8,offensive,5.2
RB,2022,6.0,21.800000000000004,offensive,3.63
RB,2022,5.0,29.4,offensive,5.88
WR,2022,6.0,29.6,offensive,4.93
WR,2022,17.0,108.10000000000001,offensive,6.36
WR,2022,17.0,200.8,offensive,11.81
TE,2022,17.0,120.6,offensive,7.09
WR,2022,10.0,9.200000000000001,offensive,0.92
RB,2022,11.0,71.9,offensive,6.54
WR,2022,17.0,206.0,offensive,12.12
WR,2022,11.0,104.39999999999999,offensive,9.49
RB,2022,10.0,56.5,offensive,5.65
WR,2022,17.0,337.6,offensive,19.86
RB,2022,16.0,153.70000000000002,offensive,9.61
TE,2022,15.0,153.7,offensive,10.25
RB,2022,17.0,271.3,offensive,15.96
QB,2022,16.0,399.0,offensive,24.94
WR,2022,11.0,107.9,offensive,9.81
RB,2022,14.0,62.00000000000001,offensive,4.43
RB,2022,11.0,72.6,offensive,6.6
RB,2022,11.0,25.3,offensive,2.3
RB,2022,11.0,1.7000000000000002,offensive,0.15
WR,2022,6.0,21.6,offensive,3.6
QB,2022,5.0,58.02000000000001,offensive,11.6
RB,2022,6.0,13.200000000000001,offensive,2.2
TE,2022,16.0,172.8,offensive,10.8
WR,2022,7.0,4.2,offensive,0.6
RB,2022,4.0,40.2,offensive,10.05
WR,2022,8.0,103.1,offensive,12.89
WR,2022,15.0,89.7,offensive,5.98
WR,2022,15.0,195.60000000000002,offensive,13.04
QB,2022,13.0,420.92,offensive,32.38
WR,2022,10.0,29.8,offensive,2.98
RB,2022,11.0,116.4,offensive,10.58
TE,2022,14.0,42.7,offensive,3.05
WR,2022,17.0,134.10000000000002,offensive,7.89
TE,2022,14.0,68.2,offensive,4.87
TE,2022,5.0,0.6000000000000001,offensive,0.12
RB,2022,10.0,9.8,offensive,0.98
RB,2022,10.0,42.400000000000006,offensive,4.24
WR,2022,16.0,157.5,offensive,9.84
WR,2022,9.0,16.6,offensive,1.84
WR,2022,14.0,47.6,offensive,3.4
WR,2022,17.0,243.8,offensive,14.34
QB,2022,4.0,19.700000000000003,offensive,4.93
RB,2022,17.0,137.6,offensive,8.09
WR,2022,12.0,56.900000000000006,offensive,4.74
WR,2022,16.0,81.5,offensive,5.09
RB,2022,13.0,152.4,offensive,11.72
TE,2022,17.0,171.3,offensive,10.08
WR,2022,11.0,81.5,offensive,7.41
WR,2022,17.0,324.65999999999997,offensive,19.1
WR,2022,14.0,1.7000000000000002,offensive,0.12
WR,2022,14.0,6.700000000000001,offensive,0.48
WR,2022,14.0,63.24,offensive,4.52
RB,2022,15.0,139.9,offensive,9.33
WR,2022,14.0,107.1,offensive,7.65
TE,2022,9.0,11.4,offensive,1.27
WR,2022,17.0,149.6,offensive,8.8
QB,2022,17.0,467.26,offensive,27.49
WR,2022,17.0,294.6,offensive,17.33
RB,2022,10.0,117.30000000000001,offensive,11.73
WR,2022,4.0,-0.5,offensive,-0.12
RB,2022,7.0,29.0,offensive,4.14
RB,2022,11.0,60.30000000000001,offensive,5.48
RB,2022,11.0,0.1,offensive,0.01
RB,2022,11.0,0.30000000000000004,offensive,0.03
WR,2022,10.0,26.9,offensive,2.69
QB,2022,14.0,527.5799999999999,offensive,37.68
WR,2022,15.0,205.2,offensive,13.68
WR,2022,14.0,226.9,offensive,16.21
WR,2022,6.0,16.8,offensive,2.8
RB,2022,13.0,125.80000000000001,offensive,9.68
WR,2022,10.0,84.9,offensive,8.49
TE,2022,12.0,38.7,offensive,3.22
TE,2022,6.0,27.5,offensive,4.58
TE,2022,7.0,10.9,offensive,1.56
RB,2022,11.0,29.200000000000003,offensive,2.65
TE,2022,4.0,2.6000000000000005,offensive,0.65
QB,2022,16.0,618.7,offensive,38.67
RB,2022,5.0,7.200000000000001,offensive,1.44
WR,2022,5.0,5.9,offensive,1.18
RB,2022,12.0,64.5,offensive,5.38
TE,2022,6.0,59.9,offensive,9.98
WR,2022,6.0,60.5,offensive,10.08
WR,2022,9.0,59.2,offensive,6.58
RB,2022,12.0,71.3,offensive,5.94
TE,2022,9.0,8.8,offensive,0.98
RB,2022,8.0,24.0,offensive,3.0
WR,2022,15.0,57.6,offensive,3.84
WR,2022,17.0,276.2,offensive,16.25
WR,2022,8.0,6.800000000000001,offensive,0.85
WR,2022,7.0,51.8,offensive,7.4
TE,2022,9.0,26.8,offensive,2.98
WR,2022,4.0,2.1,offensive,0.52
TE,2022,17.0,54.0,offensive,3.18
RB,2022,4.0,0.4,offensive,0.1
WR,2022,7.0,21.7,offensive,3.1
TE,2022,9.0,12.3,offensive,1.37
TE,2022,13.0,93.6,offensive,7.2
WR,2022,10.0,28.700000000000003,offensive,2.87
RB,2022,4.0,21.8,offensive,5.45
WR,2022,14.0,41.300000000000004,offensive,2.95
RB,2022,17.0,186.1,offensive,10.95
TE,2022,13.0,22.200000000000003,offensive,1.71
QB,2022,4.0,57.620000000000005,offensive,14.4
TE,2022,4.0,4.0,offensive,1.0
RB,2022,17.0,216.86,offensive,12.76
TE,2022,15.0,101.2,offensive,6.75
QB,2022,15.0,311.52,offensive,20.77
WR,2022,12.0,255.39999999999998,offensive,21.28
RB,2022,10.0,112.5,offensive,11.25
WR,2022,17.0,243.0,offensive,14.29
WR,2022,9.0,65.0,offensive,7.22
WR,2022,9.0,2.3000000000000003,offensive,0.26
RB,2022,17.0,62.900000000000006,offensive,3.7
